fishID,focal_standard_length.x,SOCA1size_index,tank.x,SOCA1length_of_vid,SOCA1number_of_entries_habituation,SOCA1number_of_entries_opporutnity,SOCA1number_of_entires_challenge,SOCA1number_digging,SOCA1number_activity_female_barrier,SOCA1number_activity_at_resident_barrier,SOCA1number_activity_at_neural_barrier,SOCA1number_reproductive_display,SOCA1number_lateral_display,SOCA1number_border_conflict,SOCA1number_aggressive_behavior_by_resident,SOCA1aggression_index,SOCA1prop_PVC,SOCA1prop_female_barrier,SOCA1prop_resident_barrier,SOCA1prop_resident_wall,SOCA1prop_resident_corner,SOCA1prop_camera_wall,SOCA1prop_female_corner,SOCA1prop_female_wall,SOCA1prop_female_space,SOCA1prop_resident_space,SOCA1number_digging_opportunity,SOCA1number_activity_female_barrier_opportunity,SOCA1number_activity_at_resident_barrier_opportunity,SOCA1number_activity_at_neural_barrier_opportunity,SOCA1number_reproductive_display_opportunity,SOCA1number_lateral_display_opportunity,SOCA1number_border_conflict_opportunity,SOCA1prop_PVC_opportunity,SOCA1prop_female_barrier_opportunity,SOCA1prop_resident_barrier_opportunity,SOCA1prop_resident_wall_opportunity,SOCA1prop_resident_corner_opportunity,SOCA1prop_camera_wall_opportunity,SOCA1prop_female_corner_opportunity,SOCA1prop_female_wall_opportunity,SOCA1prop_female_space_opportunity,SOCA1prop_resident_space_opportunity,SOCA1number_digging_challenge,SOCA1number_activity_female_barrier_challenge,SOCA1number_activity_at_resident_barrier_challenge,SOCA1number_activity_at_neural_barrier_challenge,SOCA1number_reproductive_display_challenge,SOCA1number_lateral_display_challenge,SOCA1number_border_conflict_challenge,SOCA1prop_PVC_challenge,SOCA1prop_female_barrier_challenge,SOCA1prop_resident_barrier_challenge,SOCA1prop_resident_wall_challenge,SOCA1prop_resident_corner_challenge,SOCA1prop_camera_wall_challenge,SOCA1prop_female_corner_challenge,SOCA1prop_female_wall_challenge,SOCA1prop_female_space_challenge,SOCA1prop_resident_space_challenge,SOCA1prop_sum_resident,SOCA1prop_sum_female,SOCA1prop_sum_corner,SOCA1prop_sum_resident_opportunity,SOCA1prop_sum_female_opportunity,SOCA1prop_sum_corner_opportunity,SOCA1prop_sum_resident_challenge,SOCA1prop_sum_female_challenge,SOCA1prop_sum_corner_challenge,SOCA1change_in_activity_at_female_barrier_opportunity_to_challenge,SOCA1change_in_reproductive_display_opportunity_to_challenge,SOCA1change_in_lateral_display_opportunity_to_challenge,SOCA1change_in_prop_sum_female_opportunity_to_challenge,SOCA1change_in_prop_sum_resident_opportunity_to_challenge,focal_standard_length.y,SOCA2size_index,tank.y,SOCA2length_of_vid,SOCA2number_of_entries_habituation,SOCA2number_of_entries_opporutnity,SOCA2number_of_entires_challenge,SOCA2number_digging,SOCA2number_activity_female_barrier,SOCA2number_activity_at_resident_barrier,SOCA2number_activity_at_neural_barrier,SOCA2number_reproductive_display,SOCA2number_lateral_display,SOCA2number_border_conflict,SOCA2number_aggressive_behavior_by_resident,SOCA2aggression_index,SOCA2prop_PVC,SOCA2prop_female_barrier,SOCA2prop_resident_barrier,SOCA2prop_resident_wall,SOCA2prop_resident_corner,SOCA2prop_camera_wall,SOCA2prop_female_corner,SOCA2prop_female_wall,SOCA2prop_female_space,SOCA2prop_resident_space,SOCA2number_digging_opportunity,SOCA2number_activity_female_barrier_opportunity,SOCA2number_activity_at_resident_barrier_opportunity,SOCA2number_activity_at_neural_barrier_opportunity,SOCA2number_reproductive_display_opportunity,SOCA2number_lateral_display_opportunity,SOCA2number_border_conflict_opportunity,SOCA2prop_PVC_opportunity,SOCA2prop_female_barrier_opportunity,SOCA2prop_resident_barrier_opportunity,SOCA2prop_resident_wall_opportunity,SOCA2prop_resident_corner_opportunity,SOCA2prop_camera_wall_opportunity,SOCA2prop_female_corner_opportunity,SOCA2prop_female_wall_opportunity,SOCA2prop_female_space_opportunity,SOCA2prop_resident_space_opportunity,SOCA2number_digging_challenge,SOCA2number_activity_female_barrier_challenge,SOCA2number_activity_at_resident_barrier_challenge,SOCA2number_activity_at_neural_barrier_challenge,SOCA2number_reproductive_display_challenge,SOCA2number_lateral_display_challenge,SOCA2number_border_conflict_challenge,SOCA2prop_PVC_challenge,SOCA2prop_female_barrier_challenge,SOCA2prop_resident_barrier_challenge,SOCA2prop_resident_wall_challenge,SOCA2prop_resident_corner_challenge,SOCA2prop_camera_wall_challenge,SOCA2prop_female_corner_challenge,SOCA2prop_female_wall_challenge,SOCA2prop_female_space_challenge,SOCA2prop_resident_space_challenge,SOCA2prop_sum_resident,SOCA2prop_sum_female,SOCA2prop_sum_corner,SOCA2prop_sum_resident_opportunity,SOCA2prop_sum_female_opportunity,SOCA2prop_sum_corner_opportunity,SOCA2prop_sum_resident_challenge,SOCA2prop_sum_female_challenge,SOCA2prop_sum_corner_challenge,SOCA2change_in_activity_at_female_barrier_opportunity_to_challenge,SOCA2change_in_reproductive_display_opportunity_to_challenge,SOCA2change_in_lateral_display_opportunity_to_challenge,SOCA2change_in_prop_sum_female_opportunity_to_challenge,SOCA2change_in_prop_sum_resident_opportunity_to_challenge,focal_standard_length,tank,SOCA1to2change_number_of_entries_opporutnity,SOCA1to2change_number_of_entires_challenge,SOCA1to2change_number_digging,SOCA1to2change_number_activity_female_barrier,SOCA1to2change_number_activity_at_resident_barrier,SOCA1to2change_number_reproductive_display,SOCA1to2change_number_lateral_display,SOCA1to2change_number_border_conflict,SOCA1to2change_aggression_index,SOCA1to2change_prop_PVC,SOCA1to2change_prop_female_barrier,SOCA1to2change_prop_resident_barrier,SOCA1to2change_number_activity_female_barrier_opportunity,SOCA1to2change_number_reproductive_display_opportunity,SOCA1to2change_number_activity_at_resident_barrier_challenge,SOCA1to2change_number_reproductive_display_challenge,SOCA1to2change_number_border_conflict_challenge,SOCA1to2change_prop_PVC_challenge,SOCA1to2change_prop_female_barrier_challenge,SOCA1to2change_prop_sum_resident,SOCA1to2change_prop_sum_female,SOCA1to2change_prop_sum_corner,SOCA1to2change_prop_sum_female_opportunity,SOCA1to2change_prop_sum_resident_challenge,SOCA1to2change_prop_sum_female_challenge,SOCA1to2change_prop_sum_corner_challenge,present_in_both_socas
round1maleblack,4.7,0.3,1,1158,1,20,9,1,22,2,0,2,0,0,0,0,0.7573402417962003,0.10621761658031088,0.13644214162348878,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.37823834196891193,0.10621761658031088,0.03367875647668394,0,0,0,0,0,0,0,1,19,2,0,2,0,0,0.15630397236614854,0,0.10276338514680483,0,0,0,0,0,0,0,0.13644214162348878,0.10621761658031088,0,0.03367875647668394,0.10621761658031088,0,0.10276338514680483,0,0,16,2,0,-0.10621761658031088,0.06908462867012088,4.7,0.3,1,1355,3,9,14,0,13,1,1,0,0,0,1,-1,0.8907749077490775,0.06051660516605166,0.025092250922509225,0,0.00959409594095941,0,0,0,0.0051660516605166054,0.008856088560885609,0,6,1,0,0,0,0,0.4103321033210332,0.025830258302583026,0.006642066420664207,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.37859778597785976,0.03468634686346864,0.015498154981549815,0,0,0,0,0,0.0051660516605166054,0.008856088560885609,0.043542435424354244,0.06568265682656826,0.00959409594095941,0.006642066420664207,0.025830258302583026,0,0.024354243542435424,0.03985239852398524,0,1,0,0,0.014022140221402215,0.017712177121771217,4.7,1,-11,5,-1,-9,-1,-2,0,0,-1,0.13343466595287723,-0.045701011414259224,-0.11134989070097956,3,0,-2,-2,0,0.22229381361171122,0.03468634686346864,-0.09289970619913454,-0.04053495975374262,0.00959409594095941,-0.08038735827772786,-0.0784091416043694,0.03985239852398524,0,yes
round1maleblue,4.7,0.6,3,1447,5,12,4,0,1,1,7,0,0,0,0,0,0.8631651693158259,0.07049067035245335,0.0221147201105736,0.0027643400138217,0.025570145127850726,0.013130615065653075,0.0027643400138217,0,0,0,0,0,1,7,0,0,0,0.32757429163787144,0.024187975120939877,0.018659295093296474,0.0027643400138217,0.025570145127850726,0.013130615065653075,0.0027643400138217,0,0,0,0,1,0,0,0,0,0,0.39944713199723564,0.01520387007601935,0,0,0,0,0,0,0,0,0.05044920525224603,0.07325501036627505,0.028334485141672427,0.046993780234968904,0.026952315134761574,0.028334485141672427,0,0.01520387007601935,0,1,0,0,-0.011748445058742224,-0.046993780234968904,4.7,0.6,3,1531,11,17,7,2,17,7,15,0,0,0,0,0,0.41802743305029394,0.14696276943174397,0.033311561071195296,0,0.29653821032005223,0.042455911169170475,0.0032658393207054214,0,0.05225342913128674,0.007184846505551927,2,9,4,0,0,0,0,0.1580666231221424,0.07119529719137818,0.009144350097975179,0,0.13977792292619204,0,0,0,0.013716525146962769,0,0,8,0,2,0,0,0,0.2599608099281515,0.07576747224036577,0,0,0.015676028739386023,0,0,0,0.038536903984323974,0.007184846505551927,0.3370346178967995,0.20248203788373612,0.2998040496407577,0.14892227302416722,0.08491182233834095,0.13977792292619204,0.022860875244937948,0.11430437622468975,0.015676028739386023,-1,0,0,0.029392553886348802,-0.12606139777922926,4.7,3,5,3,2,16,6,0,0,0,0,-0.44513773626553194,0.07647209907929062,0.011196840960621696,9,0,0,0,0,-0.13948632206908412,0.06056360216434642,0.2865854126445535,0.12922702751746107,0.27146956449908527,0.057959507203579376,0.022860875244937948,0.0991005061486704,0.015676028739386023,yes
round1malegreen,4.8,0.2,1,1461,10,26,29,2,5,2,4,1,3,1,3,1,0.15058179329226556,0.20191649555099248,0.17864476386036962,0,0.0034223134839151265,0.0944558521560575,0.25256673511293637,0.026694045174537988,0.0917180013689254,0,1,3,1,2,1,0,0,0.08076659822039699,0.12388774811772758,0.1266255989048597,0,0,0.039014373716632446,0.024640657084188913,0,0.01574264202600958,0,1,2,1,1,0,3,1,0.06228610540725531,0.06433949349760439,0.05201916495550993,0,0.0034223134839151265,0.019164955509924708,0.20396988364134155,0.002053388090349076,0.0034223134839151265,0,0.18206707734428473,0.5728952772073922,0.25598904859685145,0.1266255989048597,0.16427104722792607,0.024640657084188913,0.055441478439425054,0.2737850787132101,0.20739219712525667,-1,-1,3,0.10951403148528405,-0.07118412046543464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no
round1maleorange,5.5,0.9,2,1431,5,35,16,1,16,11,10,0,11,4,16,-1,0.21733053808525507,0.16561844863731656,0.19916142557651992,0.0069881201956673656,0.23619846261355695,0.04682040531097135,0.03843466107617051,0.02585604472396925,0.04332634521313766,0.02026554856743536,1,15,5,10,0,0,0,0.05450733752620545,0.13976240391334732,0.09433962264150944,0.0069881201956673656,0.026554856743535988,0.025157232704402517,0.03214535290006988,0.013976240391334731,0.008385744234800839,0.005590496156533892,0,1,4,0,0,11,4,0,0.02585604472396925,0.09643605870020965,0,0.20964360587002095,0.019566736547868623,0.006289308176100629,0.011879804332634521,0.03494060097833683,0.014675052410901468,0.46261355695317957,0.273235499650594,0.2746331236897275,0.1334730957372467,0.19426974143955275,0.05870020964360587,0.32075471698113206,0.07896575821104122,0.21593291404612158,-14,0,11,-0.11530398322851153,0.18728162124388537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no
round1malepink,4.6,0.7,3,1755,14,12,17,0,20,4,51,0,0,0,1,-1,0.03133903133903134,0.16695156695156696,0.05185185185185185,0.02849002849002849,0.03418803418803419,0.24102564102564103,0.3886039886039886,0.02905982905982906,0.02849002849002849,0,0,20,0,18,0,0,0,0.03133903133903134,0.15669515669515668,0,0,0,0,0.1623931623931624,0.002849002849002849,0.005698005698005698,0,0,0,3,16,0,0,0,0,0,0.0245014245014245,0.02849002849002849,0.0245014245014245,0.21310541310541312,0.022222222222222223,0.0062678062678062675,0.022792022792022793,0,0.11452991452991453,0.6131054131054131,0.42279202279202277,0,0.32763532763532766,0.1623931623931624,0.07749287749287749,0.05128205128205128,0.046723646723646726,-20,0,0,-0.2763532763532764,0.07749287749287749,4.6,0.7,3,1386,10,23,5,0,80,2,5,0,0,0,0,0,0.4797979797979798,0.41125541125541126,0.023809523809523808,0,0.023809523809523808,0.002886002886002886,0.011544011544011544,0,0.046897546897546896,0,0,47,0,0,0,0,0,0.18903318903318903,0.19408369408369408,0,0,0,0.002886002886002886,0,0,0.046897546897546896,0,0,32,0,0,0,0,0,0.24963924963924963,0.18326118326118326,0,0,0,0,0,0,0,0,0.047619047619047616,0.4696969696969697,0.03535353535353535,0,0.240981240981241,0,0,0.18326118326118326,0,-15,0,0,-0.05772005772005773,0,4.6,3,11,-12,0,60,-2,0,0,0,1,0.44845894845894846,0.2443038443038443,-0.028042328042328042,27,0,-3,0,0,0.24963924963924963,0.18326118326118326,-0.06691086691086691,-0.1434084434084434,-0.3874384874384874,-0.086654086654086665,-0.07749287749287749,0.13197913197913197,-0.046723646723646726,yes
round1malepurple,4.9,0.1,1,1447,3,4,4,0,1,0,0,0,0,0,0,0,0,0.017277125086385625,0.002073255010366275,0.3648928818244644,0,0,0.44505874222529374,0.15964063579820317,0.0110573600552868,0,0,0,0,0,0,0,0,0,0,0,0.2073255010366275,0,0,0.04768486523842433,0.15964063579820317,0,0,0,1,0,0,0,0,0,0,0.006219765031098825,0,0,0,0,0.3973738769868694,0,0.0110573600552868,0,0.3669661368348307,0.6330338631651693,0.44505874222529374,0.2073255010366275,0.2073255010366275,0.04768486523842433,0,0.414651002073255,0.3973738769868694,1,0,0,0.2073255010366275,-0.2073255010366275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no
round1malewhite,4.7,1.7,2,1711,5,8,4,0,5,1,0,0,0,0,0,0,0.700759789596727,0.2711864406779661,0.014026884862653419,0,0.008766803039158387,0.0011689070718877848,0,0.0017533606078316774,0,0.0023378141437755697,0,5,0,0,0,0,0,0.2577440093512566,0.08065458796025717,0.009935710111046173,0,0,0,0,0,0,0.0023378141437755697,0,0,0,0,0,0,0,0.1542957334891876,0.19053185271770895,0,0,0,0,0,0,0,0,0.025131502045587374,0.27293980128579776,0.008766803039158387,0.012273524254821741,0.08065458796025717,0,0,0.19053185271770895,0,-5,0,0,0.10987726475745178,-0.012273524254821741,4.7,1.7,2,1364,8,5,7,0,4,0,7,0,0,0,1,-1,0.6048387096774194,0.0689149560117302,0.0021994134897360706,0,0.1693548387096774,0,0.14809384164222875,0.004398826979472141,0.0021994134897360706,0,0,2,0,2,0,0,0,0.21994134897360704,0.006598240469208211,0,0,0.07624633431085044,0,0.13709677419354838,0,0,0,0,1,0,0,0,0,0,0.3848973607038123,0.050586510263929615,0.0021994134897360706,0,0,0,0,0,0.0021994134897360706,0,0.17155425219941348,0.22360703812316715,0.31744868035190615,0.07624633431085044,0.1436950146627566,0.21334310850439883,0.0021994134897360706,0.05278592375366569,0,-1,0,0,-0.09090909090909091,-0.07404692082111437,4.7,2,-3,3,0,-1,-1,0,0,0,-1,-0.09592107991930765,-0.2022714846662359,-0.011827471372917349,-3,0,0,0,0,0.2306016272146247,-0.13994534245377932,0.1464227501538261,-0.049332763162630605,0.30868187731274777,0.06304042670249944,0.0021994134897360706,-0.13774592896404325,0,yes
round2maleblack,4.5,1.9,2,1374,3,18,38,3,27,1,29,0,0,0,2,-2,0.21324599708879186,0.34279475982532753,0.01601164483260553,0.039301310043668124,0.08733624454148471,0.09388646288209607,0.12518195050946143,0.06186317321688501,0.008005822416302766,0.012372634643377001,0,14,0,11,0,0,0,0.06622998544395925,0.23653566229985443,0.004366812227074236,0,0,0.027656477438136828,0.018922852983988356,0.053857350800582245,0,0.001455604075691412,3,12,0,18,0,0,0,0,0.10116448326055313,0.009461426491994178,0.039301310043668124,0.08733624454148471,0.06622998544395925,0.10625909752547306,0.008005822416302766,0.008005822416302766,0.010917030567685589,0.15502183406113537,0.5378457059679768,0.21251819505094613,0.005822416302765648,0.309315866084425,0.018922852983988356,0.1470160116448326,0.22343522561863174,0.19359534206695778,-2,0,0,-0.08588064046579327,0.14119359534206696,4.5,1.9,2,1405,1,12,22,5,51,8,29,0,0,0,3,-3,0.03345195729537367,0.33167259786476866,0.027758007117437724,0,0.2875444839857651,0.12597864768683273,0.1516014234875445,0,0.04199288256227758,0,0,38,0,20,0,0,0,0,0.22704626334519573,0,0,0.07758007117437722,0.020640569395017794,0.10177935943060498,0,0,0,5,13,8,9,0,0,0,0.03345195729537367,0.10462633451957296,0.027758007117437724,0,0.06405693950177936,0.10533807829181495,0.0498220640569395,0,0.04199288256227758,0,0.31530249110320285,0.5252669039145907,0.4391459074733096,0.07758007117437722,0.3288256227758007,0.17935943060498222,0.09181494661921709,0.19644128113879003,0.11387900355871886,-25,0,0,-0.13238434163701066,0.014234875444839867,4.5,2,-6,-16,2,24,7,0,0,0,-1,-0.17979403979341818,-0.011122161960558874,0.011746362284832192,24,0,8,0,0,0.03345195729537367,0.0034618512590198214,0.16028065704206748,-0.012578802053386018,0.2266277124223635,0.019509756691375668,-0.05520106502561552,-0.026993944479841714,-0.07971633850823892,yes
round2maleblue,4.5,1.9,2,1405,17,22,19,13,2,0,59,0,0,0,0,0,0.020640569395017794,0.0298932384341637,0.007829181494661922,0.028469750889679714,0.21779359430604983,0.35658362989323844,0.27686832740213524,0.06192170818505338,0,0,5,0,0,34,0,0,0,0,0.00498220640569395,0,0,0.18149466192170818,0.14377224199288255,0.09679715302491103,0,0,0,8,0,0,24,0,0,0,0,0,0,0,0.023487544483985764,0.18362989323843418,0.17295373665480426,0,0,0,0.25409252669039145,0.3686832740213523,0.49466192170818507,0.18149466192170818,0.10177935943060498,0.2782918149466192,0.023487544483985764,0.17295373665480426,0.19644128113879003,0,0,0,0.07117437722419928,-0.15800711743772242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no
round2malegreen,4.1,0.9,1,1405,8,16,18,6,11,0,1,2,1,1,3,-1,0.2412811387900356,0.41494661921708187,0.027758007117437724,0,0.06263345195729537,0.08469750889679716,0.06120996441281139,0.0035587188612099642,0.09893238434163701,0.00498220640569395,3,5,0,1,0,0,0,0.13736654804270462,0.10462633451957296,0.0028469750889679717,0,0.06263345195729537,0.0199288256227758,0.04341637010676157,0.0035587188612099642,0.052669039145907474,0,3,6,0,0,2,1,1,0.06263345195729537,0.22135231316725978,0.008540925266903915,0,0,0.06476868327402135,0.017793594306049824,0,0.046263345195729534,0.00498220640569395,0.09537366548042704,0.5786476868327403,0.12384341637010676,0.06548042704626335,0.20427046263345194,0.10604982206405694,0.013523131672597865,0.28540925266903916,0.017793594306049824,1,2,1,0.08113879003558722,-0.05195729537366548,4.1,0.9,1,1386,8,13,11,5,32,15,6,0,0,3,3,0,0.37518037518037517,0.455988455988456,0.0707070707070707,0,0,0,0.06349206349206349,0,0.03463203463203463,0,0,15,4,6,0,0,0,0.1305916305916306,0.227994227994228,0.015873015873015872,0,0,0,0.05411255411255411,0,0.004329004329004329,0,5,11,4,0,0,0,3,0.18326118326118326,0.19480519480519481,0.015151515151515152,0,0,0,0.00937950937950938,0,0.030303030303030304,0,0.0707070707070707,0.5541125541125541,0.06349206349206349,0.015873015873015872,0.28643578643578643,0.05411255411255411,0.015151515151515152,0.2344877344877345,0.00937950937950938,-4,0,0,-0.05194805194805194,-7.215007215007202e-4,4.1,1,-3,-7,-1,21,15,-2,-1,2,1,0.13389923639033957,0.04104183677137413,0.04294906358963298,10,0,4,-2,2,0.12062773130388789,-0.02654711836206497,-0.024666594773356337,-0.024535132720186148,-0.060351352878043274,0.08216532380233449,0.0016283834789172866,-0.050921518181304665,-0.008414084926540444,yes
